id,detected_object,timestamp,weather,holiday
571,metal,2025-02-21 20:41:09,cloudy,0
572,plastic,2025-02-21 15:14:58,cloudy,0
573,glass,2025-02-22 19:26:55,sunny,0
574,plastic,2025-02-22 19:17:47,sunny,0
575,plastic,2025-02-22 01:37:51,sunny,0
576,organic,2025-02-22 07:07:08,sunny,0
577,paper,2025-02-22 18:00:23,sunny,0
578,plastic,2025-02-22 15:28:13,sunny,0
579,paper,2025-02-22 15:35:38,sunny,0
580,glass,2025-02-22 12:51:49,sunny,0
581,organic,2025-02-22 21:35:02,sunny,0
582,organic,2025-02-22 17:50:43,sunny,0
583,organic,2025-02-22 12:45:03,sunny,0
584,glass,2025-02-22 21:15:50,sunny,0
585,glass,2025-02-22 22:48:53,sunny,0
586,paper,2025-02-22 19:10:03,sunny,0
587,metal,2025-02-22 18:51:45,sunny,0
588,plastic,2025-02-22 15:58:40,sunny,0
589,paper,2025-02-22 10:30:27,sunny,0
590,paper,2025-02-22 17:33:51,sunny,0
591,organic,2025-02-22 23:54:00,sunny,0
592,metal,2025-02-22 21:27:06,sunny,0
593,plastic,2025-02-23 08:55:16,rainy,0
594,paper,2025-02-23 13:16:24,rainy,0
595,plastic,2025-02-23 21:30:32,rainy,0
596,glass,2025-02-23 03:40:49,rainy,0
597,paper,2025-02-23 03:50:41,rainy,0
598,plastic,2025-02-23 01:44:11,rainy,0
599,glass,2025-02-23 23:36:47,rainy,0
600,plastic,2025-02-23 05:34:40,rainy,0
601,metal,2025-02-23 12:55:16,rainy,0
602,plastic,2025-02-23 10:04:51,rainy,0
603,glass,2025-02-23 05:37:44,rainy,0
604,glass,2025-02-24 07:41:39,cloudy,1
605,paper,2025-02-24 19:32:27,cloudy,1
606,metal,2025-02-24 15:51:36,cloudy,1
607,paper,2025-02-24 04:20:34,cloudy,1
608,metal,2025-02-24 17:40:06,cloudy,1
609,metal,2025-02-24 20:54:56,cloudy,1
610,metal,2025-02-24 06:22:36,cloudy,1
611,glass,2025-02-24 00:22:37,cloudy,1
612,paper,2025-02-24 14:09:11,cloudy,1
613,plastic,2025-02-24 14:16:43,cloudy,1
614,metal,2025-02-24 06:41:03,cloudy,1
615,organic,2025-02-24 16:48:53,cloudy,1
616,plastic,2025-02-24 17:03:44,cloudy,1
617,glass,2025-02-24 09:59:55,cloudy,1
618,plastic,2025-02-24 18:48:42,cloudy,1
619,metal,2025-02-24 06:05:07,cloudy,1
620,paper,2025-02-24 07:28:25,cloudy,1
621,plastic,2025-02-24 00:08:26,cloudy,1
622,organic,2025-02-24 21:42:36,cloudy,1
623,glass,2025-02-24 04:05:22,cloudy,1
624,paper,2025-02-24 14:04:49,cloudy,1
625,paper,2025-02-24 11:44:25,cloudy,1
626,organic,2025-02-25 14:56:36,stormy,1
627,metal,2025-02-25 07:23:04,stormy,1
628,glass,2025-02-25 05:05:05,stormy,1
629,glass,2025-02-25 03:38:48,stormy,1
630,organic,2025-02-25 18:13:07,stormy,1
631,organic,2025-02-25 11:18:37,stormy,1
632,glass,2025-02-25 10:08:35,stormy,1
633,organic,2025-02-25 03:26:37,stormy,1
634,glass,2025-02-25 13:20:15,stormy,1
635,metal,2025-02-25 00:48:15,stormy,1
636,organic,2025-02-25 04:16:54,stormy,1
637,organic,2025-02-25 00:19:59,stormy,1
638,organic,2025-02-25 08:19:33,stormy,1
639,organic,2025-02-25 09:10:58,stormy,1
640,organic,2025-02-26 17:55:47,stormy,1
641,organic,2025-02-26 15:16:15,stormy,1
642,organic,2025-02-26 15:48:35,stormy,1
643,organic,2025-02-26 22:19:49,stormy,1
644,organic,2025-02-26 19:16:07,stormy,1
645,organic,2025-02-26 02:12:38,stormy,1
646,organic,2025-02-26 07:33:34,stormy,1
647,organic,2025-02-26 14:23:02,stormy,1
648,glass,2025-02-26 05:39:11,stormy,1
649,glass,2025-02-26 02:37:42,stormy,1
650,glass,2025-02-26 03:33:26,stormy,1
651,plastic,2025-02-26 06:03:24,stormy,1
652,organic,2025-02-26 09:07:30,stormy,1
653,organic,2025-02-26 08:17:59,stormy,1
654,metal,2025-02-27 23:26:41,stormy,0
655,organic,2025-02-27 12:50:05,stormy,0
656,metal,2025-02-27 14:23:12,stormy,0
657,paper,2025-02-27 06:57:30,stormy,0
658,organic,2025-02-27 09:04:25,stormy,0
659,organic,2025-02-28 07:56:13,stormy,0
660,organic,2025-02-28 13:25:24,stormy,0
661,organic,2025-02-28 04:37:23,stormy,0
662,glass,2025-02-28 11:44:17,stormy,0
663,organic,2025-02-28 16:00:32,stormy,0
664,paper,2025-03-01 03:51:25,rainy,0
665,metal,2025-03-01 19:18:13,rainy,0
666,plastic,2025-03-01 13:15:17,rainy,0
667,metal,2025-03-01 09:52:17,rainy,0
668,organic,2025-03-01 13:09:41,rainy,0
669,plastic,2025-03-01 10:39:17,rainy,0
670,organic,2025-03-01 23:25:33,rainy,0
671,organic,2025-03-01 17:27:22,rainy,0
672,plastic,2025-03-01 07:11:08,rainy,0
673,paper,2025-03-01 09:50:19,rainy,0
674,paper,2025-03-01 04:49:21,rainy,0
675,organic,2025-03-02 21:31:25,cloudy,0
676,paper,2025-03-02 11:57:48,cloudy,0
677,paper,2025-03-02 09:16:11,cloudy,0
678,metal,2025-03-02 13:02:44,cloudy,0
679,organic,2025-03-02 08:12:02,cloudy,0
680,plastic,2025-03-02 04:19:46,cloudy,0
681,metal,2025-03-02 04:29:18,cloudy,0
682,plastic,2025-03-02 04:49:08,cloudy,0
683,plastic,2025-03-02 15:08:44,cloudy,0
684,plastic,2025-03-02 09:44:14,cloudy,0
685,glass,2025-03-02 13:36:17,cloudy,0
686,metal,2025-03-02 22:06:37,cloudy,0
687,plastic,2025-03-02 20:47:00,cloudy,0
688,paper,2025-03-02 21:58:15,cloudy,0
689,organic,2025-03-02 05:36:57,cloudy,0
690,paper,2025-03-02 05:47:58,cloudy,0
691,paper,2025-03-03 00:07:46,rainy,0
692,glass,2025-03-03 06:02:20,rainy,0
693,glass,2025-03-03 05:41:27,rainy,0
694,glass,2025-03-03 12:22:57,rainy,0
695,plastic,2025-03-03 04:22:35,rainy,0
696,paper,2025-03-03 04:47:01,rainy,0
697,glass,2025-03-03 00:48:35,rainy,0
698,glass,2025-03-04 09:42:07,sunny,0
699,metal,2025-03-04 08:31:20,sunny,0
700,glass,2025-03-04 16:30:26,sunny,0
701,organic,2025-03-04 15:38:07,sunny,0
702,plastic,2025-03-04 12:14:19,sunny,0
703,paper,2025-03-04 00:48:29,sunny,0
704,organic,2025-03-04 04:24:46,sunny,0
705,plastic,2025-03-04 00:18:25,sunny,0
706,paper,2025-03-04 18:50:16,sunny,0
707,glass,2025-03-04 08:35:35,sunny,0
708,organic,2025-03-04 22:47:15,sunny,0
709,glass,2025-03-04 01:31:33,sunny,0
710,paper,2025-03-04 12:33:44,sunny,0
711,plastic,2025-03-04 20:51:27,sunny,0
712,paper,2025-03-04 17:16:33,sunny,0
713,paper,2025-03-04 12:40:41,sunny,0
714,paper,2025-03-05 05:27:58,sunny,0
715,plastic,2025-03-05 06:54:12,sunny,0
716,organic,2025-03-05 20:51:56,sunny,0
717,organic,2025-03-05 07:48:21,sunny,0
718,metal,2025-03-05 07:35:54,sunny,0
719,glass,2025-03-05 01:52:24,sunny,0
720,paper,2025-03-05 02:13:36,sunny,0
721,metal,2025-03-05 08:12:02,sunny,0
722,glass,2025-03-05 19:30:34,sunny,0
723,paper,2025-03-05 21:16:22,sunny,0
724,metal,2025-03-05 10:07:51,sunny,0
725,plastic,2025-03-05 02:33:20,sunny,0
726,organic,2025-03-05 12:11:29,sunny,0
727,paper,2025-03-05 20:29:19,sunny,0
728,plastic,2025-03-05 15:02:08,sunny,0
729,plastic,2025-03-05 20:25:05,sunny,0
730,organic,2025-03-06 16:19:33,sunny,0
731,plastic,2025-03-06 21:29:53,sunny,0
732,plastic,2025-03-06 04:49:58,sunny,0
733,plastic,2025-03-06 05:33:24,sunny,0
734,plastic,2025-03-06 12:07:28,sunny,0
735,paper,2025-03-06 20:10:14,sunny,0
736,paper,2025-03-06 08:03:40,sunny,0
737,metal,2025-03-06 01:54:10,sunny,0
738,paper,2025-03-06 08:54:45,sunny,0
739,plastic,2025-03-06 20:14:12,sunny,0
740,glass,2025-03-06 14:01:14,sunny,0
741,paper,2025-03-06 22:21:01,sunny,0
742,paper,2025-03-06 09:02:55,sunny,0
743,metal,2025-03-06 23:38:28,sunny,0
744,plastic,2025-03-06 21:31:10,sunny,0
745,metal,2025-03-06 02:16:07,sunny,0
746,glass,2025-03-07 10:54:46,stormy,0
747,organic,2025-03-07 14:03:32,stormy,0
748,glass,2025-03-07 15:43:43,stormy,0
749,metal,2025-03-07 18:55:49,stormy,0
750,organic,2025-03-07 10:55:42,stormy,0
751,organic,2025-03-08 17:31:10,cloudy,0
752,plastic,2025-03-08 04:54:38,cloudy,0
753,plastic,2025-03-08 00:31:08,cloudy,0
754,paper,2025-03-08 18:51:55,cloudy,0
755,metal,2025-03-08 23:45:35,cloudy,0
756,organic,2025-03-08 18:25:23,cloudy,0
757,plastic,2025-03-08 07:01:07,cloudy,0
758,metal,2025-03-08 01:36:50,cloudy,0
759,metal,2025-03-08 12:36:40,cloudy,0
760,organic,2025-03-08 02:45:40,cloudy,0
761,organic,2025-03-08 19:09:26,cloudy,0
762,glass,2025-03-08 11:07:33,cloudy,0
763,plastic,2025-03-08 09:14:57,cloudy,0
764,plastic,2025-03-08 11:17:52,cloudy,0
765,plastic,2025-03-08 23:00:18,cloudy,0
766,glass,2025-03-08 14:27:45,cloudy,0
767,paper,2025-03-09 02:15:44,stormy,0
768,paper,2025-03-09 08:20:37,stormy,0
769,organic,2025-03-09 22:32:55,stormy,0
770,glass,2025-03-09 07:38:04,stormy,0
771,metal,2025-03-09 00:22:48,stormy,0
772,metal,2025-03-09 23:28:08,stormy,0
773,metal,2025-03-09 04:01:43,stormy,0
774,plastic,2025-03-09 12:17:56,stormy,0
775,organic,2025-03-09 20:48:55,stormy,0
776,plastic,2025-03-10 13:43:21,misty,0
777,plastic,2025-03-10 00:11:50,misty,0
778,metal,2025-03-10 04:22:25,misty,0
779,metal,2025-03-10 20:52:43,misty,0
780,glass,2025-03-10 08:18:38,misty,0
781,plastic,2025-03-10 19:04:36,misty,0
782,plastic,2025-03-10 19:05:24,misty,0
783,paper,2025-03-10 15:11:34,misty,0
784,organic,2025-03-10 19:57:24,misty,0
785,paper,2025-03-10 11:19:52,misty,0
786,glass,2025-03-10 22:38:55,misty,0
787,organic,2025-03-11 21:25:03,cloudy,0
788,paper,2025-03-11 18:35:44,cloudy,0
789,organic,2025-03-11 10:47:58,cloudy,0
790,plastic,2025-03-11 06:13:33,cloudy,0
791,plastic,2025-03-11 19:21:37,cloudy,0
792,metal,2025-03-11 16:24:05,cloudy,0
793,plastic,2025-03-11 01:44:53,cloudy,0
794,organic,2025-03-11 17:24:44,cloudy,0
795,organic,2025-03-11 22:42:06,cloudy,0
796,metal,2025-03-11 04:21:50,cloudy,0
797,paper,2025-03-11 21:54:16,cloudy,0
798,plastic,2025-03-11 22:20:40,cloudy,0
799,metal,2025-03-11 21:02:15,cloudy,0
800,metal,2025-03-12 12:40:39,sunny,0
801,paper,2025-03-12 14:01:24,sunny,0
802,organic,2025-03-12 17:59:24,sunny,0
803,metal,2025-03-12 10:50:24,sunny,0
804,metal,2025-03-12 04:05:58,sunny,0
805,organic,2025-03-12 04:09:49,sunny,0
806,paper,2025-03-12 08:28:52,sunny,0
807,metal,2025-03-12 15:10:21,sunny,0
808,plastic,2025-03-12 00:42:03,sunny,0
809,organic,2025-03-12 04:01:37,sunny,0
810,plastic,2025-03-12 11:10:16,sunny,0
811,organic,2025-03-12 11:39:45,sunny,0
812,metal,2025-03-12 00:58:31,sunny,0
813,paper,2025-03-12 17:36:19,sunny,0
814,plastic,2025-03-12 02:44:53,sunny,0
815,metal,2025-03-12 23:47:55,sunny,0
816,organic,2025-03-13 05:19:39,rainy,0
817,glass,2025-03-13 16:02:05,rainy,0
818,organic,2025-03-13 19:15:33,rainy,0
819,paper,2025-03-13 06:45:04,rainy,0
820,metal,2025-03-13 22:42:31,rainy,0
821,metal,2025-03-13 13:37:31,rainy,0
822,metal,2025-03-13 23:47:26,rainy,0
823,organic,2025-03-14 12:32:56,cloudy,0
824,metal,2025-03-14 20:32:40,cloudy,0
825,plastic,2025-03-14 07:54:57,cloudy,0
826,metal,2025-03-14 15:02:16,cloudy,0
827,glass,2025-03-14 04:00:53,cloudy,0
828,paper,2025-03-14 16:56:28,cloudy,0
829,organic,2025-03-14 03:56:01,cloudy,0
830,plastic,2025-03-14 23:52:49,cloudy,0
831,organic,2025-03-14 08:27:11,cloudy,0
832,plastic,2025-03-14 02:22:10,cloudy,0
833,plastic,2025-03-14 12:31:43,cloudy,0
834,paper,2025-03-14 12:01:44,cloudy,0
835,organic,2025-03-14 03:47:57,cloudy,0
836,organic,2025-03-15 08:53:39,sunny,0
837,paper,2025-03-15 16:07:54,sunny,0
838,glass,2025-03-15 22:24:22,sunny,0
839,metal,2025-03-15 20:58:19,sunny,0
840,organic,2025-03-15 02:20:41,sunny,0
841,plastic,2025-03-15 14:23:36,sunny,0
842,metal,2025-03-15 13:39:20,sunny,0
843,metal,2025-03-15 02:17:36,sunny,0
844,plastic,2025-03-15 20:34:36,sunny,0
845,paper,2025-03-15 17:40:07,sunny,0
846,plastic,2025-03-15 19:44:02,sunny,0
847,paper,2025-03-15 04:28:58,sunny,0
848,plastic,2025-03-15 04:19:04,sunny,0
849,glass,2025-03-15 17:26:39,sunny,0
850,organic,2025-03-15 16:29:15,sunny,0
851,plastic,2025-03-15 00:02:12,sunny,0
852,organic,2025-03-15 19:54:48,sunny,0
853,glass,2025-03-15 17:07:41,sunny,0
854,organic,2025-03-15 05:03:02,sunny,0
855,plastic,2025-03-15 02:16:40,sunny,0
856,plastic,2025-03-16 07:06:02,cloudy,0
857,metal,2025-03-16 21:30:03,cloudy,0
858,plastic,2025-03-16 08:50:32,cloudy,0
859,glass,2025-03-16 06:26:15,cloudy,0
860,plastic,2025-03-16 16:14:15,cloudy,0
861,glass,2025-03-16 03:19:48,cloudy,0
862,organic,2025-03-16 09:50:31,cloudy,0
863,paper,2025-03-16 17:11:45,cloudy,0
864,organic,2025-03-16 03:29:34,cloudy,0
865,glass,2025-03-16 14:17:22,cloudy,0
866,glass,2025-03-16 02:40:06,cloudy,0
867,glass,2025-03-16 15:07:59,cloudy,0
868,plastic,2025-03-16 03:38:09,cloudy,0
869,plastic,2025-03-16 09:50:10,cloudy,0
870,paper,2025-03-16 13:58:41,cloudy,0
871,metal,2025-03-16 22:54:24,cloudy,0
872,paper,2025-03-17 18:32:46,sunny,0
873,organic,2025-03-17 02:51:50,sunny,0
874,paper,2025-03-17 07:05:17,sunny,0
875,plastic,2025-03-17 23:55:18,sunny,0
876,plastic,2025-03-17 17:54:51,sunny,0
877,paper,2025-03-17 00:09:31,sunny,0
878,plastic,2025-03-17 06:24:19,sunny,0
879,metal,2025-03-17 16:27:01,sunny,0
880,organic,2025-03-17 16:44:06,sunny,0
881,paper,2025-03-17 17:50:03,sunny,0
882,glass,2025-03-17 17:27:20,sunny,0
883,organic,2025-03-17 20:04:53,sunny,0
884,paper,2025-03-17 12:31:41,sunny,0
885,paper,2025-03-17 06:43:09,sunny,0
886,paper,2025-03-17 07:51:44,sunny,0
887,glass,2025-03-17 08:47:32,sunny,0
888,organic,2025-03-18 18:53:32,rainy,0
889,organic,2025-03-18 00:57:05,rainy,0
890,metal,2025-03-18 17:53:28,rainy,0
891,plastic,2025-03-18 05:55:32,rainy,0
892,plastic,2025-03-18 17:46:39,rainy,0
893,glass,2025-03-18 09:09:28,rainy,0
894,metal,2025-03-18 01:52:03,rainy,0
895,plastic,2025-03-19 07:56:58,cloudy,0
896,organic,2025-03-19 21:46:54,cloudy,0
897,plastic,2025-03-19 07:00:37,cloudy,0
898,paper,2025-03-19 14:49:16,cloudy,0
899,glass,2025-03-19 18:55:51,cloudy,0
900,plastic,2025-03-19 19:58:36,cloudy,0
901,metal,2025-03-19 15:59:30,cloudy,0
902,plastic,2025-03-19 05:49:25,cloudy,0
903,paper,2025-03-19 10:05:08,cloudy,0
904,paper,2025-03-19 15:15:12,cloudy,0
905,organic,2025-03-19 17:50:32,cloudy,0
906,organic,2025-03-19 13:09:47,cloudy,0
907,metal,2025-03-19 04:40:59,cloudy,0
908,plastic,2025-03-20 01:28:26,sunny,0
909,metal,2025-03-20 09:52:37,sunny,0
910,paper,2025-03-20 13:27:21,sunny,0
911,organic,2025-03-20 23:39:11,sunny,0
912,metal,2025-03-20 09:01:27,sunny,0
913,plastic,2025-03-20 23:12:16,sunny,0
914,metal,2025-03-20 04:43:19,sunny,0
915,glass,2025-03-20 04:33:18,sunny,0
916,plastic,2025-03-20 17:39:35,sunny,0
917,metal,2025-03-20 19:11:29,sunny,0
918,plastic,2025-03-20 04:28:03,sunny,0
919,plastic,2025-03-20 11:37:18,sunny,0
920,organic,2025-03-20 07:06:08,sunny,0
921,paper,2025-03-20 10:39:05,sunny,0
922,paper,2025-03-20 20:21:58,sunny,0
923,plastic,2025-03-20 07:46:34,sunny,0
924,organic,2025-03-21 20:44:09,sunny,0
925,paper,2025-03-21 20:23:04,sunny,0
926,plastic,2025-03-21 06:26:23,sunny,0
927,plastic,2025-03-21 19:31:10,sunny,0
928,plastic,2025-03-21 08:25:17,sunny,0
929,paper,2025-03-21 05:09:47,sunny,0
930,plastic,2025-03-21 20:21:11,sunny,0
931,plastic,2025-03-21 12:03:43,sunny,0
932,paper,2025-03-21 11:43:56,sunny,0
933,plastic,2025-03-21 02:12:52,sunny,0
934,paper,2025-03-21 17:54:55,sunny,0
935,organic,2025-03-21 18:14:16,sunny,0
936,paper,2025-03-21 14:04:39,sunny,0
937,plastic,2025-03-21 12:05:23,sunny,0
938,plastic,2025-03-21 03:44:01,sunny,0
939,paper,2025-03-21 21:38:50,sunny,0
940,paper,2025-03-22 23:53:44,cloudy,0
941,plastic,2025-03-22 08:24:53,cloudy,0
942,metal,2025-03-22 17:38:07,cloudy,0
943,paper,2025-03-22 10:23:55,cloudy,0
944,glass,2025-03-22 04:56:42,cloudy,0
945,glass,2025-03-22 22:31:49,cloudy,0
946,paper,2025-03-22 02:35:56,cloudy,0
947,metal,2025-03-22 06:27:28,cloudy,0
948,paper,2025-03-22 12:43:31,cloudy,0
949,glass,2025-03-22 16:05:34,cloudy,0
950,plastic,2025-03-22 02:05:32,cloudy,0
951,plastic,2025-03-22 16:55:23,cloudy,0
952,organic,2025-03-22 18:59:30,cloudy,0
953,organic,2025-03-22 14:56:43,cloudy,0
954,glass,2025-03-22 00:02:59,cloudy,0
955,organic,2025-03-22 04:58:46,cloudy,0
956,plastic,2025-03-23 09:01:33,sunny,0
957,metal,2025-03-23 21:03:52,sunny,0
958,plastic,2025-03-23 23:48:50,sunny,0
959,paper,2025-03-23 17:39:14,sunny,0
960,organic,2025-03-23 16:03:23,sunny,0
961,paper,2025-03-23 14:31:55,sunny,0
962,organic,2025-03-23 03:52:16,sunny,0
963,metal,2025-03-23 10:37:16,sunny,0
964,metal,2025-03-23 12:52:47,sunny,0
965,glass,2025-03-23 02:03:46,sunny,0
966,paper,2025-03-23 11:16:46,sunny,0
967,plastic,2025-03-23 17:08:45,sunny,0
968,plastic,2025-03-23 04:38:30,sunny,0
969,paper,2025-03-23 17:38:48,sunny,0
970,paper,2025-03-23 15:12:46,sunny,0
971,glass,2025-03-23 21:31:22,sunny,0
972,organic,2025-03-23 15:00:29,sunny,0
973,plastic,2025-03-23 04:09:28,sunny,0
974,plastic,2025-03-23 19:33:17,sunny,0
975,organic,2025-03-23 19:47:35,sunny,0
976,glass,2025-03-24 17:31:21,sunny,0
977,glass,2025-03-24 20:24:29,sunny,0
978,plastic,2025-03-24 13:51:58,sunny,0
979,metal,2025-03-24 06:46:30,sunny,0
980,metal,2025-03-24 07:15:43,sunny,0
981,paper,2025-03-24 10:50:43,sunny,0
982,plastic,2025-03-24 16:13:35,sunny,0
983,organic,2025-03-24 20:04:16,sunny,0
984,metal,2025-03-24 23:32:59,sunny,0
985,organic,2025-03-24 20:44:58,sunny,0
986,organic,2025-03-24 11:57:44,sunny,0
987,plastic,2025-03-24 08:44:26,sunny,0
988,metal,2025-03-24 21:26:47,sunny,0
989,plastic,2025-03-24 00:26:56,sunny,0
990,plastic,2025-03-24 20:22:58,sunny,0
991,paper,2025-03-24 22:15:48,sunny,0
992,paper,2025-03-25 09:12:34,rainy,0
993,organic,2025-03-25 12:59:16,rainy,0
994,paper,2025-03-25 20:34:04,rainy,0
995,organic,2025-03-25 20:44:02,rainy,0
996,paper,2025-03-25 22:01:53,rainy,0
997,plastic,2025-03-25 10:52:56,rainy,0
998,organic,2025-03-25 03:04:43,rainy,0
999,plastic,2025-03-26 17:41:51,sunny,0
1000,glass,2025-03-26 18:45:11,sunny,0
1001,metal,2025-03-26 22:07:59,sunny,0
1002,plastic,2025-03-26 17:37:41,sunny,0
1003,plastic,2025-03-26 20:30:45,sunny,0
1004,plastic,2025-03-26 10:30:52,sunny,0
1005,paper,2025-03-26 15:53:55,sunny,0
1006,metal,2025-03-26 02:43:14,sunny,0
1007,metal,2025-03-26 07:26:37,sunny,0
1008,plastic,2025-03-26 01:21:31,sunny,0
1009,plastic,2025-03-26 00:03:49,sunny,0
1010,plastic,2025-03-26 07:06:22,sunny,0
1011,metal,2025-03-26 08:46:59,sunny,0
1012,organic,2025-03-26 17:17:26,sunny,0
1013,glass,2025-03-26 18:13:23,sunny,0
1014,paper,2025-03-26 20:09:38,sunny,0
1015,paper,2025-03-27 08:30:48,sunny,0
1016,organic,2025-03-27 15:57:11,sunny,0
1017,paper,2025-03-27 17:20:55,sunny,0
1018,plastic,2025-03-27 17:07:37,sunny,0
1019,metal,2025-03-27 10:44:15,sunny,0
1020,plastic,2025-03-27 00:16:14,sunny,0
1021,organic,2025-03-27 10:32:32,sunny,0
1022,organic,2025-03-27 12:34:39,sunny,0
1023,metal,2025-03-27 06:15:04,sunny,0
1024,plastic,2025-03-27 08:12:48,sunny,0
1025,organic,2025-03-27 16:20:05,sunny,0
1026,metal,2025-03-27 09:19:12,sunny,0
1027,plastic,2025-03-27 03:55:11,sunny,0
1028,metal,2025-03-27 19:28:13,sunny,0
1029,plastic,2025-03-27 10:15:04,sunny,0
1030,paper,2025-03-27 09:22:45,sunny,0
1031,organic,2025-03-28 23:41:34,rainy,0
1032,glass,2025-03-28 10:38:18,rainy,0
1033,organic,2025-03-28 01:18:10,rainy,0
1034,glass,2025-03-28 18:04:04,rainy,0
1035,plastic,2025-03-28 03:59:29,rainy,0
1036,paper,2025-03-28 01:03:01,rainy,0
1037,glass,2025-03-28 11:18:00,rainy,0
1038,paper,2025-03-29 00:50:31,cloudy,0
1039,glass,2025-03-29 18:45:03,cloudy,0
1040,plastic,2025-03-29 22:08:55,cloudy,0
1041,organic,2025-03-29 05:38:06,cloudy,0
1042,organic,2025-03-29 18:24:44,cloudy,0
1043,paper,2025-03-29 15:02:11,cloudy,0
1044,paper,2025-03-29 08:28:59,cloudy,0
1045,organic,2025-03-29 19:35:51,cloudy,0
1046,metal,2025-03-29 04:48:44,cloudy,0
1047,organic,2025-03-29 00:51:32,cloudy,0
1048,paper,2025-03-29 10:58:19,cloudy,0
1049,paper,2025-03-29 07:56:28,cloudy,0
1050,glass,2025-03-29 06:58:44,cloudy,0
1051,plastic,2025-03-29 12:39:02,cloudy,0
1052,plastic,2025-03-29 01:47:30,cloudy,0
1053,plastic,2025-03-29 22:45:17,cloudy,0
1054,plastic,2025-03-30 13:27:54,rainy,0
1055,organic,2025-03-30 02:32:52,rainy,0
1056,organic,2025-03-30 09:09:31,rainy,0
1057,paper,2025-03-30 09:18:38,rainy,0
1058,metal,2025-03-30 01:51:26,rainy,0
1059,glass,2025-03-30 09:39:41,rainy,0
1060,paper,2025-03-30 14:43:50,rainy,0
1061,plastic,2025-03-30 11:51:45,rainy,0
1062,organic,2025-03-30 13:31:12,rainy,0
1063,organic,2025-03-30 03:31:51,rainy,0
1064,organic,2025-03-30 11:38:55,rainy,0
1065,plastic,2025-03-31 15:12:54,sunny,0
1066,paper,2025-03-31 21:06:24,sunny,0
1067,plastic,2025-03-31 21:24:46,sunny,0
1068,metal,2025-03-31 01:07:53,sunny,0
1069,plastic,2025-03-31 05:13:06,sunny,0
1070,glass,2025-03-31 15:58:14,sunny,0
1071,plastic,2025-03-31 18:44:29,sunny,0
1072,plastic,2025-03-31 12:41:39,sunny,0
1073,paper,2025-03-31 11:20:01,sunny,0
1074,plastic,2025-03-31 15:47:54,sunny,0
1075,glass,2025-03-31 05:47:36,sunny,0
1076,plastic,2025-03-31 19:42:20,sunny,0
1077,paper,2025-03-31 17:25:50,sunny,0
1078,paper,2025-03-31 21:34:28,sunny,0
1079,glass,2025-03-31 00:11:54,sunny,0
1080,paper,2025-03-31 14:10:14,sunny,0
1081,plastic,2025-04-01 23:57:35,cloudy,0
1082,glass,2025-04-01 22:36:42,cloudy,0
1083,metal,2025-04-01 05:29:40,cloudy,0
1084,metal,2025-04-01 22:40:02,cloudy,0
1085,plastic,2025-04-01 23:15:08,cloudy,0
1086,plastic,2025-04-01 01:15:03,cloudy,0
1087,glass,2025-04-01 04:22:55,cloudy,0
1088,glass,2025-04-01 00:45:59,cloudy,0
1089,paper,2025-04-01 18:27:07,cloudy,0
1090,glass,2025-04-01 06:35:33,cloudy,0
1091,organic,2025-04-01 23:55:54,cloudy,0
1092,organic,2025-04-01 04:15:36,cloudy,0
1093,metal,2025-04-01 05:02:16,cloudy,0
1094,organic,2025-04-02 18:37:39,stormy,0
1095,glass,2025-04-02 10:28:40,stormy,0
1096,organic,2025-04-02 11:14:41,stormy,0
1097,organic,2025-04-02 00:21:51,stormy,0
1098,metal,2025-04-02 19:52:13,stormy,0
1099,glass,2025-04-03 19:49:15,rainy,0
1100,plastic,2025-04-03 14:11:13,rainy,0
1101,paper,2025-04-03 11:26:19,rainy,0
1102,paper,2025-04-03 16:06:14,rainy,0
1103,organic,2025-04-03 04:15:13,rainy,0
1104,plastic,2025-04-03 07:08:38,rainy,0
1105,paper,2025-04-03 13:40:03,rainy,0
1106,paper,2025-04-04 14:51:59,sunny,0
1107,metal,2025-04-04 08:07:21,sunny,0
1108,plastic,2025-04-04 11:08:28,sunny,0
1109,metal,2025-04-04 01:38:25,sunny,0
1110,organic,2025-04-04 10:34:49,sunny,0
1111,paper,2025-04-04 23:47:14,sunny,0
1112,organic,2025-04-04 19:18:19,sunny,0
1113,organic,2025-04-04 15:52:49,sunny,0
1114,metal,2025-04-04 14:35:21,sunny,0
1115,plastic,2025-04-04 04:32:38,sunny,0
1116,metal,2025-04-04 18:31:14,sunny,0
1117,glass,2025-04-04 14:28:03,sunny,0
1118,metal,2025-04-04 20:09:04,sunny,0
1119,paper,2025-04-04 11:22:16,sunny,0
1120,paper,2025-04-04 04:45:42,sunny,0
1121,plastic,2025-04-04 14:17:20,sunny,0
1122,glass,2025-04-05 16:24:51,cloudy,0
1123,organic,2025-04-05 01:37:57,cloudy,0
1124,paper,2025-04-05 11:30:56,cloudy,0
1125,glass,2025-04-05 20:25:49,cloudy,0
1126,metal,2025-04-05 05:24:10,cloudy,0
1127,paper,2025-04-05 09:38:31,cloudy,0
1128,plastic,2025-04-05 16:25:43,cloudy,0
1129,plastic,2025-04-05 14:07:19,cloudy,0
1130,plastic,2025-04-05 21:14:05,cloudy,0
1131,paper,2025-04-05 14:46:58,cloudy,0
1132,glass,2025-04-05 16:23:31,cloudy,0
1133,plastic,2025-04-05 10:08:04,cloudy,0
1134,glass,2025-04-05 02:17:04,cloudy,0
